id,own_race,rating_qualified,rating_trust,rating_appliestome,income,risk_pre,messenger_race,messenger_role,video_length,nma_treat_original,nma_treat
10938,white,6,5,6,3,3,white,doc,short,1.0,0
19820,black,1,5,5,1,1,white,doc,short,0.0,0
8731,white,5,5,6,4,5,black,doc,short,0.0,0
5741,black,6,6,6,5,4,white,doc,short,,0
5279,black,6,6,6,6,5,white,doc,long,,1
7982,black,6,6,5,11,0,black,doc,short,,0
4444,black,6,5,4,4,5,white,doc,short,,0
4933,black,5,5,4,1,10,black,lay,short,,0
5283,black,7,7,7,4,0,white,doc,short,,0
19719,black,6,6,5,2,4,black,doc,short,1.0,0
17837,white,7,7,7,5,7,white,doc,short,0.0,0
8568,white,1,1,4,5,0,black,doc,short,1.0,0
7485,black,6,7,6,4,0,black,lay,short,,0
12020,black,5,5,5,2,1,black,lay,short,0.0,0
15851,black,6,6,5,5,6,white,doc,long,0.0,1
16037,black,4,5,6,3,4,black,lay,short,0.0,0
17781,black,6,6,6,11,0,white,doc,long,1.0,1
12203,black,6,6,6,5,4,white,doc,short,0.0,0
12745,black,7,7,7,1,0,white,doc,long,0.0,1
8476,white,7,7,7,9,3,white,doc,short,0.0,0
20006,black,5,5,6,7,0,white,doc,short,0.0,0
14776,black,7,6,5,6,1,black,doc,short,1.0,0
15645,black,1,1,1,8,0,black,lay,short,0.0,0
17043,white,6,6,6,5,3,black,doc,short,0.0,0
12158,black,4,4,5,2,3,black,lay,short,1.0,0
12520,black,6,5,6,2,0,white,doc,short,0.0,0
10168,white,1,1,5,6,0,white,doc,short,0.0,0
8699,white,4,4,4,4,5,black,doc,short,1.0,0
17946,white,5,4,5,3,6,white,doc,short,1.0,0
15856,black,6,6,6,5,4,black,doc,short,1.0,0
8690,white,4,4,5,11,7,white,doc,short,1.0,0
9312,white,4,5,5,2,2,black,doc,short,1.0,0
7922,black,6,5,6,3,3,white,doc,short,,0
19195,white,5,6,5,2,1,white,doc,short,0.0,0
19899,black,6,5,6,4,4,white,doc,long,1.0,1
11087,white,5,5,5,11,0,white,doc,short,1.0,0
7913,black,6,6,7,1,4,black,doc,short,,0
18930,black,6,6,6,5,1,white,doc,long,1.0,1
8882,white,5,5,6,6,0,black,doc,short,0.0,0
19792,black,7,7,7,4,0,white,doc,short,0.0,0
5410,black,5,6,5,4,1,white,doc,long,,1
5071,black,6,6,4,5,0,black,doc,short,,0
4848,black,6,6,6,1,5,black,doc,short,,0
16062,black,7,7,7,3,0,black,lay,short,1.0,0
8692,black,6,7,7,7,10,white,doc,long,0.0,1
15287,black,1,1,5,1,6,white,doc,short,1.0,0
4679,black,5,5,1,2,0,black,doc,short,,0
8445,white,5,4,1,12,2,black,doc,short,1.0,0
8579,white,5,4,6,8,4,white,doc,short,0.0,0
9563,white,5,5,5,8,1,white,doc,short,0.0,0
7891,black,4,4,4,2,0,white,doc,long,,1
12232,black,5,5,5,11,0,black,lay,short,0.0,0
6206,white,6,5,6,3,2,white,doc,short,,0
4584,white,5,6,6,2,0,white,doc,short,,0
4009,white,4,1,7,2,1,black,doc,short,,0
5537,white,6,6,5,6,0,black,doc,short,,0
16452,white,6,6,6,7,5,white,doc,short,1.0,0
8841,white,5,5,1,2,0,black,doc,short,1.0,0
18299,white,6,6,6,5,2,black,doc,short,0.0,0
8469,white,6,6,6,4,2,white,doc,short,0.0,0
8965,black,5,5,5,4,6,black,doc,short,1.0,0
7036,black,6,6,7,3,2,white,doc,long,,1
18658,black,5,6,5,4,0,black,doc,short,1.0,0
19303,white,5,5,5,3,1,black,doc,short,0.0,0
19259,white,7,7,7,6,1,black,doc,short,0.0,0
20305,white,6,6,5,4,3,white,doc,short,1.0,0
18675,black,5,4,5,7,0,white,doc,short,1.0,0
4739,black,5,5,5,3,10,white,doc,short,,0
5121,black,5,6,6,6,0,black,doc,short,,0
19025,black,4,5,6,1,0,black,lay,short,0.0,0
6443,white,6,6,6,5,0,white,doc,short,,0
5360,black,5,6,6,4,0,white,doc,short,,0
7000,white,5,5,6,1,3,white,doc,short,,0
14521,black,6,5,7,3,0,white,doc,long,1.0,1
13017,black,5,6,6,7,3,white,doc,long,1.0,1
10752,black,5,5,4,7,0,white,doc,long,1.0,1
8849,white,5,4,6,3,6,white,doc,short,0.0,0
8748,black,5,5,6,3,5,white,doc,long,1.0,1
9038,black,5,5,5,1,0,white,doc,long,1.0,1
15261,black,6,5,5,8,3,white,doc,long,1.0,1
19400,black,1,5,1,2,2,black,lay,short,1.0,0
15995,black,5,5,5,1,5,black,lay,short,1.0,0
9974,black,7,6,6,4,5,black,doc,short,0.0,0
4067,white,5,5,5,6,0,white,doc,short,,0
8438,white,5,5,5,3,5,white,doc,short,0.0,0
19450,black,7,7,7,5,5,black,doc,short,1.0,0
6986,white,7,7,7,7,5,white,doc,short,,0
6180,white,5,5,5,6,4,white,doc,short,,0
6192,white,6,6,7,1,5,black,doc,short,,0
6365,white,5,5,6,10,0,black,doc,short,,0
19692,black,5,4,4,4,2,black,lay,short,0.0,0
16902,white,6,6,6,2,6,black,doc,short,1.0,0
11741,black,6,6,6,8,2,black,doc,short,0.0,0
6230,white,7,7,7,4,2,black,doc,short,,0
6189,white,5,4,6,5,1,white,doc,short,,0
6354,white,6,6,6,5,1,black,doc,short,,0
6315,white,5,5,5,9,5,white,doc,short,,0
4292,white,5,4,6,11,0,white,doc,short,,0
4717,white,5,5,6,4,5,black,doc,short,,0
6260,white,5,5,6,3,6,white,doc,short,,0
6130,white,6,5,6,2,5,black,doc,short,,0
6208,white,5,5,5,11,2,black,doc,short,,0
15530,black,6,6,5,1,1,white,doc,long,1.0,1
14268,black,6,6,6,1,5,white,doc,long,1.0,1
19598,black,1,1,1,2,10,white,doc,short,0.0,0
19667,black,7,7,7,5,0,white,doc,long,0.0,1
19699,black,4,6,6,2,6,white,doc,short,0.0,0
8313,white,5,6,6,3,5,white,doc,short,0.0,0
8769,black,6,5,5,5,3,black,doc,short,0.0,0
14626,black,1,1,1,2,0,white,doc,short,0.0,0
4141,black,5,1,5,2,0,white,doc,long,,1
8728,white,4,5,1,3,0,black,doc,short,1.0,0
13418,black,5,1,5,1,0,black,lay,short,1.0,0
5080,black,5,5,5,3,0,black,lay,short,,0
18989,black,5,5,5,5,0,white,doc,short,0.0,0
16856,white,5,6,5,8,5,white,doc,short,1.0,0
14957,black,5,5,6,1,2,black,doc,short,0.0,0
17197,black,7,6,6,3,0,white,doc,long,1.0,1
11981,black,4,5,6,2,2,black,doc,short,1.0,0
8382,white,5,5,5,8,2,white,doc,short,1.0,0
13867,black,7,5,5,8,0,black,doc,short,0.0,0
10278,white,6,5,5,3,0,white,doc,short,0.0,0
16441,white,6,5,6,8,0,white,doc,short,0.0,0
7024,white,5,5,5,2,0,white,doc,short,,0
6627,white,5,5,5,2,0,black,doc,short,,0
20601,white,5,4,5,3,3,white,doc,short,1.0,0
14460,black,6,6,5,2,1,white,doc,short,1.0,0
8449,white,1,1,1,8,0,white,doc,short,1.0,0
13157,black,5,5,6,4,0,white,doc,short,1.0,0
13255,white,5,5,5,5,5,white,doc,short,1.0,0
12486,black,7,7,5,2,0,black,doc,short,1.0,0
14897,black,6,4,6,3,0,black,doc,short,0.0,0
19389,black,5,6,4,3,2,white,doc,short,1.0,0
18266,white,5,5,5,5,0,black,doc,short,1.0,0
17916,white,5,1,1,3,0,black,doc,short,1.0,0
16272,white,4,1,4,7,3,white,doc,short,0.0,0
16624,white,4,4,5,5,0,black,doc,short,1.0,0
13051,black,6,5,7,3,0,white,doc,short,0.0,0
7261,black,7,5,6,5,5,white,doc,long,,1
12760,black,4,5,5,9,0,white,doc,short,1.0,0
8512,white,6,5,6,2,3,white,doc,short,1.0,0
13175,black,4,5,1,4,2,black,lay,short,0.0,0
15366,white,5,6,6,3,8,black,doc,short,0.0,0
6372,white,5,5,6,1,2,black,doc,short,,0
15787,black,1,5,1,3,0,black,lay,short,0.0,0
10943,black,1,5,4,5,0,black,doc,short,1.0,0
14008,black,1,1,1,1,6,white,doc,long,0.0,1
8682,black,6,6,6,5,5,white,doc,short,0.0,0
7921,black,5,5,5,8,0,black,lay,short,,0
16586,black,5,5,5,5,0,white,doc,short,0.0,0
16168,black,5,4,7,3,0,white,doc,long,0.0,1
4425,black,7,7,7,1,0,black,lay,short,,0
12651,black,6,5,6,3,10,black,lay,short,1.0,0
15482,black,5,6,7,8,8,white,doc,short,0.0,0
5273,black,5,5,5,3,1,black,lay,short,,0
11907,black,6,5,7,2,0,white,doc,short,0.0,0
12083,black,5,5,5,2,0,white,doc,long,1.0,1
14036,black,7,7,7,11,0,black,doc,short,1.0,0
18829,black,5,5,5,7,0,black,lay,short,1.0,0
14340,black,4,5,7,4,0,white,doc,short,1.0,0
7146,black,4,4,6,1,5,white,doc,short,,0
15439,white,7,7,7,6,0,white,doc,short,0.0,0
5198,black,7,7,7,3,1,black,doc,short,,0
19284,white,5,5,6,4,0,black,doc,short,1.0,0
11108,white,6,6,6,5,7,white,doc,short,1.0,0
4241,white,5,5,5,9,0,white,doc,short,,0
18789,black,6,4,4,3,0,white,doc,long,1.0,1
19307,white,4,5,4,1,0,black,doc,short,0.0,0
15203,black,6,6,6,3,2,black,lay,short,1.0,0
5705,black,6,6,6,6,2,black,doc,short,,0
16312,white,6,6,6,1,2,white,doc,short,1.0,0
4261,white,7,7,7,9,4,white,doc,short,,0
10981,white,5,7,7,4,4,black,doc,short,0.0,0
16590,white,6,6,7,3,4,black,doc,short,1.0,0
7443,black,7,6,7,11,5,white,doc,short,,0
17351,white,4,4,5,2,1,black,doc,short,1.0,0
17198,black,5,5,6,2,1,white,doc,short,1.0,0
10280,white,5,5,6,1,0,black,doc,short,1.0,0
6554,white,5,6,4,10,2,black,doc,short,,0
7892,black,4,4,4,4,0,white,doc,long,,1
7668,black,6,6,6,7,0,white,doc,long,,1
8825,white,6,6,7,2,2,black,doc,short,1.0,0
13283,white,7,7,7,2,3,white,doc,short,0.0,0
19713,black,6,6,7,3,0,white,doc,long,1.0,1
14463,black,6,6,4,2,8,black,doc,short,1.0,0
8248,black,6,6,6,5,0,black,lay,short,1.0,0
9228,black,5,5,6,6,5,white,doc,long,0.0,1
6636,white,5,5,6,4,1,white,doc,short,,0
10225,white,7,7,7,7,3,white,doc,short,1.0,0
6312,white,6,5,6,4,4,black,doc,short,,0
8990,white,5,5,4,2,4,white,doc,short,1.0,0
10626,white,4,1,1,5,2,white,doc,short,1.0,0
17348,white,7,7,6,3,0,white,doc,short,0.0,0
4711,white,5,5,5,7,5,white,doc,short,,0
9380,black,6,6,6,5,8,white,doc,short,1.0,0
18798,black,7,5,5,7,3,white,doc,short,1.0,0
12882,black,1,5,4,4,0,black,lay,short,1.0,0
10073,black,4,4,5,1,0,black,lay,short,1.0,0
5521,white,6,6,6,4,3,black,doc,short,,0
19748,black,5,5,6,1,0,black,lay,short,0.0,0
13654,black,4,6,6,1,4,black,lay,short,1.0,0
6642,white,6,6,6,2,0,black,doc,short,,0
18831,black,5,5,5,3,0,white,doc,short,0.0,0
16304,white,6,5,1,5,0,white,doc,short,1.0,0
7915,black,6,6,5,4,1,white,doc,short,,0
19698,black,6,6,7,2,0,white,doc,long,0.0,1
9491,white,5,5,1,3,0,white,doc,short,0.0,0
12648,black,5,5,6,4,3,black,lay,short,1.0,0
8904,white,5,5,6,3,8,black,doc,short,0.0,0
15448,white,7,6,6,7,1,black,doc,short,0.0,0
6704,white,6,6,5,4,1,black,doc,short,,0
12570,black,1,5,7,3,0,black,lay,short,0.0,0
10188,white,5,5,6,3,5,white,doc,short,1.0,0
12471,black,6,6,6,4,0,white,doc,long,1.0,1
6417,white,6,6,6,1,7,white,doc,short,,0
5600,black,5,5,6,4,1,black,lay,short,,0
18470,black,7,7,5,4,3,black,lay,short,0.0,0
7017,white,6,6,5,2,3,black,doc,short,,0
7462,black,5,5,7,3,0,black,lay,short,,0
13600,black,5,4,4,11,0,black,lay,short,0.0,0
5900,black,5,4,6,1,3,black,lay,short,,0
6764,black,6,6,6,1,0,white,doc,long,,1
5499,white,6,6,6,2,3,white,doc,short,,0
17740,white,7,7,7,6,5,black,doc,short,1.0,0
11779,black,5,6,6,7,5,black,lay,short,0.0,0
13495,black,1,5,1,5,0,black,lay,short,1.0,0
19661,black,5,5,5,8,10,white,doc,long,0.0,1
9256,white,7,7,7,3,5,black,doc,short,1.0,0
10243,white,6,6,6,6,3,black,doc,short,1.0,0
7284,black,6,5,6,3,0,black,lay,short,,0
11088,white,7,6,7,8,7,black,doc,short,1.0,0
6161,white,5,5,6,7,1,white,doc,short,,0
18568,black,6,6,5,4,0,white,doc,long,0.0,1
9252,black,6,6,6,2,0,white,doc,short,1.0,0
6403,white,7,7,6,8,0,black,doc,short,,0
19218,white,4,4,6,7,5,black,doc,short,0.0,0
15726,black,6,6,6,1,0,white,doc,short,1.0,0
13222,white,7,6,6,2,4,white,doc,short,1.0,0
19550,black,5,4,6,3,0,black,lay,short,0.0,0
18214,black,5,5,7,1,0,white,doc,long,1.0,1
19224,white,5,5,6,6,1,black,doc,short,1.0,0
19298,white,5,5,5,12,0,black,doc,short,0.0,0
19558,black,5,5,6,8,2,black,doc,short,1.0,0
9887,white,1,1,1,1,0,black,doc,short,1.0,0
4168,white,6,4,1,6,8,white,doc,short,,0
5021,black,4,1,1,4,4,black,lay,short,,0
14483,black,7,7,7,3,5,black,lay,short,1.0,0
12874,black,6,6,7,3,1,white,doc,long,1.0,1
17195,black,4,6,6,1,0,black,lay,short,0.0,0
5075,black,5,6,7,1,1,black,lay,short,,0
6468,white,5,5,6,1,0,black,doc,short,,0
17718,white,5,5,5,3,5,black,doc,short,0.0,0
3956,white,4,4,5,6,3,white,doc,short,,0
19409,black,1,5,4,4,2,black,lay,short,0.0,0
14110,black,6,6,7,8,5,black,doc,short,1.0,0
7689,black,5,5,6,1,0,black,doc,short,,0
19618,black,7,1,6,3,0,white,doc,short,1.0,0
4243,white,5,4,5,7,5,black,doc,short,,0
4729,black,7,6,6,1,5,white,doc,short,,0
7571,black,6,6,7,2,7,black,doc,short,,0
20267,black,6,6,6,2,2,white,doc,long,1.0,1
12334,black,6,6,6,4,0,black,lay,short,1.0,0
11322,black,5,6,6,2,6,black,lay,short,1.0,0
6628,white,1,1,7,4,0,white,doc,short,,0
8800,white,1,4,4,7,5,white,doc,short,0.0,0
19043,black,6,6,6,4,2,black,doc,short,0.0,0
13309,white,5,1,6,5,4,white,doc,short,0.0,0
12809,black,7,7,7,3,0,white,doc,short,0.0,0
15159,white,5,5,5,3,2,black,doc,short,0.0,0
16308,black,6,5,5,7,0,white,doc,long,0.0,1
16104,black,5,5,5,6,0,white,doc,short,0.0,0
9378,white,6,6,6,2,4,black,doc,short,0.0,0
11288,white,5,5,6,8,0,white,doc,short,0.0,0
10851,black,4,4,5,2,2,black,lay,short,1.0,0
8017,black,5,5,5,3,0,black,lay,short,,0
14669,black,6,5,6,1,3,white,doc,long,0.0,1
17367,white,7,7,6,2,0,black,doc,short,0.0,0
11484,black,6,6,6,4,8,white,doc,long,0.0,1
7451,black,5,5,5,4,3,black,lay,short,,0
20482,white,6,6,6,4,3,black,doc,short,1.0,0
18834,black,6,6,5,4,2,white,doc,short,1.0,0
7673,black,1,7,1,11,0,black,lay,short,,0
12680,black,6,6,6,3,0,white,doc,long,1.0,1
4892,black,4,4,6,2,3,black,doc,short,,0
10065,black,6,6,6,6,1,white,doc,long,0.0,1
10444,white,6,6,5,3,5,black,doc,short,1.0,0
13337,black,5,4,5,11,0,black,doc,short,1.0,0
13254,white,6,6,6,6,3,white,doc,short,1.0,0
11578,black,5,5,5,4,0,black,doc,short,1.0,0
8958,black,5,5,1,1,10,white,doc,long,0.0,1
17667,white,6,6,7,3,2,white,doc,short,1.0,0
8850,black,7,7,7,3,0,black,doc,short,0.0,0
20427,white,4,4,5,2,0,white,doc,short,0.0,0
20402,white,5,5,5,7,3,black,doc,short,0.0,0
20555,black,5,5,5,5,3,black,lay,short,0.0,0
12898,black,7,7,6,11,0,black,doc,short,0.0,0
5212,black,5,5,1,3,5,white,doc,short,,0
14872,black,7,6,6,3,1,black,doc,short,1.0,0
11847,black,5,5,5,1,5,white,doc,short,1.0,0
20382,white,5,5,6,4,5,black,doc,short,1.0,0
10232,black,5,6,4,5,6,black,lay,short,1.0,0
15035,white,1,1,1,1,5,black,doc,short,1.0,0
7715,black,6,6,5,1,5,white,doc,short,,0
4381,black,6,6,1,2,1,white,doc,short,,0
20471,white,7,6,4,5,0,black,doc,short,1.0,0
19408,black,1,1,1,6,0,white,doc,short,1.0,0
19983,black,5,5,6,4,4,white,doc,short,1.0,0
16068,black,5,5,5,8,2,white,doc,short,0.0,0
9476,white,7,7,1,9,1,white,doc,short,0.0,0
16237,white,5,5,6,3,5,white,doc,short,1.0,0
6175,white,7,7,6,4,4,black,doc,short,,0
16459,white,5,5,5,5,3,white,doc,short,0.0,0
6808,white,5,6,7,8,5,black,doc,short,,0
8487,white,6,6,6,1,6,black,doc,short,0.0,0
13272,white,5,5,5,2,2,white,doc,short,0.0,0
13288,white,5,5,6,1,0,black,doc,short,0.0,0
4266,white,5,5,7,8,10,black,doc,short,,0
17992,black,6,5,6,11,1,black,doc,short,1.0,0
9212,white,5,5,1,3,0,black,doc,short,1.0,0
13868,black,6,6,6,5,0,white,doc,short,0.0,0
5225,black,5,6,6,1,0,white,doc,short,,0
13115,black,6,5,6,3,8,black,doc,short,1.0,0
18751,black,5,5,5,1,0,black,lay,short,1.0,0
16340,white,1,1,1,4,1,black,doc,short,1.0,0
9978,black,5,5,5,3,5,white,doc,short,1.0,0
11676,black,5,5,7,5,3,white,doc,long,0.0,1
18138,black,4,4,6,2,1,black,doc,short,0.0,0
8878,black,6,6,6,1,2,black,doc,short,0.0,0
6726,black,5,5,7,6,10,black,lay,short,,0
19397,black,5,5,5,8,0,black,lay,short,0.0,0
17592,black,5,5,1,1,1,black,lay,short,1.0,0
12391,black,5,5,4,1,0,black,doc,short,0.0,0
7433,black,1,1,1,4,0,black,doc,short,,0
5643,black,6,5,5,2,1,white,doc,short,,0
18255,black,6,6,6,3,0,black,doc,short,0.0,0
12259,black,5,5,5,5,0,black,doc,short,0.0,0
14840,black,5,1,4,1,0,black,lay,short,1.0,0
12696,black,1,1,6,1,0,black,lay,short,0.0,0
19268,black,7,7,6,3,4,white,doc,short,1.0,0
14360,black,6,6,6,2,5,white,doc,long,0.0,1
19619,black,7,6,4,1,0,black,doc,short,1.0,0
5023,black,7,5,6,2,0,white,doc,short,,0
6164,white,5,5,6,5,1,white,doc,short,,0
10671,black,6,6,6,6,0,white,doc,short,0.0,0
17906,white,5,5,4,5,1,black,doc,short,0.0,0
7736,black,6,6,5,8,0,black,doc,short,,0
8768,black,7,7,7,1,0,white,doc,short,0.0,0
4940,black,5,5,7,7,4,black,lay,short,,0
10330,black,5,5,6,5,4,white,doc,long,1.0,1
18958,black,7,7,7,4,3,white,doc,short,1.0,0
9246,black,7,5,6,1,0,white,doc,long,0.0,1
5321,black,6,6,7,1,0,white,doc,long,,1
7935,black,6,5,5,4,0,black,lay,short,,0
9831,black,7,7,7,3,1,black,lay,short,1.0,0
20564,black,5,4,6,1,6,black,lay,short,0.0,0
19458,black,6,6,6,1,10,black,lay,short,1.0,0
12768,black,5,5,6,3,5,white,doc,short,0.0,0
12394,black,6,6,6,5,3,white,doc,short,0.0,0
18960,black,5,6,7,11,0,black,lay,short,1.0,0
13554,black,5,6,5,1,0,black,doc,short,1.0,0
19838,black,6,6,5,2,3,black,doc,short,1.0,0
13037,black,5,5,6,1,1,white,doc,short,0.0,0
14114,black,5,6,6,1,5,black,lay,short,0.0,0
6281,white,6,5,5,3,0,black,doc,short,,0
19078,black,7,7,7,3,0,white,doc,short,0.0,0
11364,black,5,5,5,1,2,black,doc,short,0.0,0
10150,white,6,5,5,3,2,white,doc,short,1.0,0
13776,black,1,1,1,12,0,black,lay,short,1.0,0
16973,white,5,6,5,9,4,black,doc,short,1.0,0
10890,white,5,5,7,8,3,white,doc,short,1.0,0
9906,black,5,5,7,2,0,white,doc,long,1.0,1
19559,black,6,6,6,3,2,black,doc,short,0.0,0
16302,white,7,7,5,3,0,white,doc,short,0.0,0
5353,black,5,5,6,10,0,black,lay,short,,0
4575,white,4,6,6,1,0,black,doc,short,,0
6612,white,6,6,5,5,0,black,doc,short,,0
20049,black,7,5,6,8,8,white,doc,long,1.0,1
20451,white,5,5,5,4,2,black,doc,short,0.0,0
11168,black,4,5,5,1,0,black,lay,short,0.0,0
14885,black,6,5,5,1,3,black,lay,short,1.0,0
8962,black,7,7,7,4,5,white,doc,short,0.0,0
11939,black,7,7,7,4,5,white,doc,long,1.0,1
11826,black,4,6,6,5,6,black,lay,short,0.0,0
19296,white,4,4,4,1,0,black,doc,short,0.0,0
9770,black,6,7,1,11,0,white,doc,short,1.0,0
17108,black,4,6,6,1,0,black,lay,short,0.0,0
17885,white,5,5,5,4,0,white,doc,short,1.0,0
19361,white,6,4,4,12,1,black,doc,short,1.0,0
6345,white,5,5,5,1,0,white,doc,short,,0
14448,black,6,5,6,4,4,white,doc,long,0.0,1
15640,black,5,5,5,1,0,white,doc,long,1.0,1
9531,white,5,5,6,9,0,black,doc,short,0.0,0
9356,black,6,6,7,1,0,black,doc,short,1.0,0
5261,black,6,6,6,3,3,black,lay,short,,0
7675,black,7,7,6,8,2,white,doc,long,,1
10298,white,6,6,5,4,0,white,doc,short,0.0,0
5042,black,5,5,6,2,0,black,lay,short,,0
7696,black,5,5,5,11,7,white,doc,long,,1
15149,black,6,6,6,1,1,white,doc,long,1.0,1
7457,black,4,4,5,3,1,black,lay,short,,0
11490,black,7,6,7,8,8,black,doc,short,1.0,0
13065,black,5,6,6,3,5,white,doc,short,1.0,0
9145,white,1,1,1,2,0,white,doc,short,1.0,0
4101,black,6,6,6,4,0,white,doc,long,,1
18998,black,7,1,1,3,0,black,doc,short,1.0,0
15668,black,6,6,4,1,5,white,doc,short,0.0,0
20203,black,6,6,6,5,5,black,doc,short,0.0,0
18818,black,6,6,6,11,1,black,doc,short,0.0,0
17881,white,6,6,7,7,2,white,doc,short,0.0,0
15623,white,6,7,6,1,3,white,doc,short,1.0,0
5387,black,7,7,7,4,0,black,doc,short,,0
12363,white,5,5,6,6,5,black,doc,short,0.0,0
7806,black,7,7,7,2,0,black,doc,short,,0
6748,black,5,6,5,8,4,white,doc,long,,1
12494,black,7,7,6,10,6,black,lay,short,1.0,0
19070,black,5,1,7,6,0,white,doc,long,0.0,1
3975,white,5,5,5,11,5,white,doc,short,,0
14902,black,6,6,6,1,2,white,doc,short,1.0,0
4564,black,6,6,5,2,3,black,lay,short,,0
5208,black,6,7,6,3,7,white,doc,long,,1
13915,black,7,7,7,1,0,black,doc,short,0.0,0
9900,black,7,7,7,3,0,white,doc,long,1.0,1
8791,black,7,7,7,1,0,white,doc,long,0.0,1
5646,black,5,5,5,9,1,black,lay,short,,0
10847,white,7,7,7,3,6,black,doc,short,0.0,0
8346,white,7,7,7,5,0,white,doc,short,0.0,0
18822,black,6,6,6,5,0,black,doc,short,0.0,0
20138,black,7,7,7,3,0,white,doc,short,1.0,0
13721,black,7,7,7,4,3,white,doc,long,1.0,1
5508,white,7,7,7,3,0,white,doc,short,,0
7458,black,6,6,6,4,5,black,doc,short,,0
6929,white,7,7,7,3,5,white,doc,short,,0
16837,white,4,4,4,1,2,black,doc,short,0.0,0
15445,white,6,6,5,5,0,white,doc,short,1.0,0
8947,black,6,6,6,1,7,white,doc,short,1.0,0
11622,black,5,6,5,4,3,white,doc,short,1.0,0
4334,black,5,5,6,4,8,black,doc,short,,0
19530,black,5,5,5,1,3,black,lay,short,0.0,0
12351,black,5,6,6,3,2,white,doc,short,1.0,0
18262,black,6,6,6,4,0,white,doc,long,0.0,1
8740,white,5,5,6,6,0,black,doc,short,0.0,0
12636,black,5,6,6,1,0,black,doc,short,1.0,0
4094,white,6,6,6,4,0,black,doc,short,,0
11247,black,6,6,5,7,5,black,doc,short,1.0,0
19234,white,6,5,5,3,0,white,doc,short,1.0,0
11718,black,5,5,5,3,0,white,doc,short,1.0,0
4669,black,6,6,6,4,2,white,doc,long,,1
8534,white,7,7,5,1,3,black,doc,short,0.0,0
7413,black,4,1,6,6,0,white,doc,long,,1
11150,black,4,5,6,4,1,black,lay,short,1.0,0
8630,white,7,7,6,1,9,black,doc,short,0.0,0
5647,black,6,6,6,7,2,black,doc,short,,0
15715,black,4,5,6,6,3,black,lay,short,1.0,0
10804,white,6,6,6,7,4,black,doc,short,0.0,0
10027,black,6,6,6,12,5,white,doc,short,1.0,0
4069,black,4,6,6,3,2,black,lay,short,,0
15017,white,6,7,5,3,0,black,doc,short,0.0,0
10586,white,7,7,7,7,9,white,doc,short,1.0,0
13606,black,5,5,5,1,1,black,lay,short,0.0,0
8427,white,5,5,6,1,0,white,doc,short,0.0,0
18519,black,5,5,5,4,0,white,doc,short,1.0,0
8154,black,6,6,6,2,4,white,doc,long,0.0,1
18858,black,4,4,1,4,0,black,lay,short,1.0,0
7643,black,5,6,6,4,0,black,lay,short,,0
9385,white,6,6,6,2,5,black,doc,short,1.0,0
5515,white,7,7,7,2,8,white,doc,short,,0
16861,white,6,5,5,5,0,black,doc,short,1.0,0
8647,white,6,6,6,4,3,black,doc,short,1.0,0
6581,white,6,6,5,9,6,black,doc,short,,0
17910,white,7,7,7,4,1,white,doc,short,0.0,0
19045,black,5,5,6,4,3,white,doc,short,1.0,0
4501,black,5,5,5,6,4,white,doc,long,,1
4344,black,6,6,6,5,2,black,doc,short,,0
13889,black,7,7,7,4,0,white,doc,long,0.0,1
8340,white,6,6,7,6,4,black,doc,short,1.0,0
4050,white,5,5,6,7,4,black,doc,short,,0
8773,white,6,6,6,5,4,white,doc,short,1.0,0
6329,white,5,5,6,3,4,black,doc,short,,0
9070,white,5,5,6,6,7,white,doc,short,0.0,0
4317,black,6,6,4,8,0,white,doc,long,,1
18838,black,5,5,5,1,5,black,lay,short,0.0,0
11840,black,7,6,5,5,2,black,doc,short,1.0,0
18745,black,4,6,5,3,4,black,doc,short,1.0,0
20153,black,6,6,6,4,0,white,doc,long,1.0,1
18792,black,5,5,5,12,4,white,doc,long,0.0,1
20677,black,6,6,5,5,2,black,lay,short,1.0,0
10985,white,7,7,7,2,1,white,doc,short,0.0,0
10170,white,6,6,6,4,8,black,doc,short,0.0,0
10110,white,6,6,6,5,5,white,doc,short,1.0,0
8876,white,5,6,6,3,4,black,doc,short,1.0,0
15565,black,5,5,5,1,0,black,doc,short,0.0,0
4339,black,1,1,5,5,0,black,lay,short,,0
8450,white,7,7,7,1,3,white,doc,short,1.0,0
8451,white,7,6,7,7,10,black,doc,short,1.0,0
4798,black,7,7,7,3,6,white,doc,short,,0
15173,black,6,6,6,4,2,white,doc,short,1.0,0
7965,black,6,6,6,1,0,white,doc,long,,1
5231,black,5,5,6,4,4,black,doc,short,,0
14673,black,1,5,6,1,0,white,doc,long,1.0,1
19774,black,5,5,7,12,0,black,doc,short,0.0,0
6561,white,6,6,6,7,5,white,doc,short,,0
11762,white,5,6,6,3,1,white,doc,short,1.0,0
16022,black,6,6,5,1,2,white,doc,long,1.0,1
4052,black,5,5,5,2,0,white,doc,short,,0
18051,black,5,6,6,6,1,white,doc,long,1.0,1
8558,white,4,1,5,6,0,white,doc,short,1.0,0
6391,white,6,5,5,3,5,white,doc,short,,0
20552,white,5,5,5,9,3,black,doc,short,0.0,0
9071,white,6,5,5,1,0,black,doc,short,0.0,0
15496,black,1,1,1,1,0,black,lay,short,1.0,0
10764,white,5,5,1,2,0,black,doc,short,1.0,0
9462,white,5,5,5,3,5,white,doc,short,1.0,0
8941,white,4,6,6,5,4,black,doc,short,0.0,0
